date,category,flag,scope,message,driver_number,lap_number
2023-07-29,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,1.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,,1.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,1.0
2023-07-29,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,,1.0
2023-07-29,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 12,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,1.0
2023-07-29,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 16,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,,1.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,1.0
2023-07-29,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,,1.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,,3.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,,5.0
2023-07-29,Flag,CLEAR,Track,TRACK CLEAR,,5.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 20,,5.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 20,,6.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,,7.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,7.0
2023-07-29,Flag,CHEQUERED,Track,CHEQUERED FLAG,,11.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,11.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,,11.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,,11.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,,11.0
2023-07-29,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 19,,11.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 19,,11.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,,11.0
2023-07-29,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,11.0
