date,category,flag,scope,message,driver_number,lap_number
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 9,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 9,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 15,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 9,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 3,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,CHEQUERED,Track,CHEQUERED FLAG,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 2,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 18,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 18,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 18,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-09-13,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-09-13,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
2024-09-13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,,
