date,category,flag,scope,message,driver_number,lap_number
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:32:09,2.0,64.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:32:13,23.0,64.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:33:11,3.0,65.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:33:56,31.0,65.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:34:17,27.0,66.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:34:39,31.0,66.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:26,27.0,67.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:35:42,27.0,67.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:36:04,27.0,67.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:39:17,77.0,69.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:40:02,77.0,70.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:40:29,3.0,70.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:40:30,20.0,70.0
2024-07-21,Flag,CHEQUERED,Track,CHEQUERED FLAG,,70.0
2024-07-21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:41:04,20.0,70.0
